28075 1 0 0 0 0 0
55166 1 0 0 0 0 0
56191 1 0 0 0 0 0
32511 1 0 0 0 0 0
49085 1 0 0 0 0 0
22191 1 0 0 0 0 0
48605 1 0 0 0 0 0
28154 1 0 0 0 0 0
22250 1 0 0 0 0 0
44731 1 0 0 0 0 0
57327 1 0 0 0 0 0
62838 1 0 0 0 0 0
63451 1 0 0 0 0 0
43967 1 0 0 0 0 0
21978 1 0 0 0 0 0
54615 1 0 0 0 0 0
28630 1 0 0 0 0 0
57005 1 0 0 0 0 0
65207 1 0 0 0 0 0
48094 1 0 0 0 0 0
31661 1 0 0 0 0 0
60079 1 0 0 0 0 0
31733 1 0 0 0 0 0
23255 1 0 0 0 0 0
28669 1 0 0 0 0 0
65526 1 0 0 0 0 0
46591 1 0 0 0 0 0
46831 1 0 0 0 0 0
32122 1 0 0 0 0 0
32702 1 0 0 0 0 0
21947 1 0 0 0 0 0
46814 1 0 0 0 0 0
49015 1 0 0 0 0 0
44525 1 0 0 0 0 0
60267 1 0 0 0 0 0
64214 1 0 0 0 0 0
47083 1 0 0 0 0 0
44794 1 0 0 0 0 0
55038 1 0 0 0 0 0
61429 1 0 0 0 0 0
63479 1 0 0 0 0 0
65014 1 0 0 0 0 0
65402 1 0 0 0 0 0
47834 1 0 0 0 0 0
56151 1 0 0 0 0 0
43871 1 0 0 0 0 0
46509 1 0 0 0 0 0
28522 1 0 0 0 0 0
56751 1 0 0 0 0 0
57173 1 0 0 0 0 0
27578 1 0 0 0 0 0
48606 1 0 0 0 0 0
46431 1 0 0 0 0 0
60893 1 0 0 0 0 0
64494 1 0 0 0 0 0
57023 1 0 0 0 0 0
64183 1 0 0 0 0 0
65466 1 0 0 0 0 0
46527 1 0 0 0 0 0
60374 1 0 0 0 0 0
24030 1 0 0 0 0 0
47962 1 0 0 0 0 0
23422 1 0 0 0 0 0
57323 1 0 0 0 0 0
64437 1 0 0 0 0 0
44885 1 0 0 0 0 0
60091 1 0 0 0 0 0
57205 1 0 0 0 0 0
23287 1 0 0 0 0 0
48558 1 0 0 0 0 0
23477 1 0 0 0 0 0
46422 1 0 0 0 0 0
60350 1 0 0 0 0 0
30702 1 0 0 0 0 0
24055 1 0 0 0 0 0
31579 1 0 0 0 0 0
27482 1 0 0 0 0 0
27994 1 0 0 0 0 0
54973 1 0 0 0 0 0
47991 1 0 0 0 0 0
65455 1 0 0 0 0 0
46805 1 0 0 0 0 0
54622 1 0 0 0 0 0
22379 1 0 0 0 0 0
55253 1 0 0 0 0 0
62971 1 0 0 0 0 0
65258 1 0 0 0 0 0
48987 1 0 0 0 0 0
60245 1 0 0 0 0 0
32110 1 0 0 0 0 0
30037 1 0 0 0 0 0
65279 1 0 0 0 0 0
43894 1 0 0 0 0 0
60078 1 0 0 0 0 0
24506 1 0 0 0 0 0
48810 1 0 0 0 0 0
63226 1 0 0 0 0 0
22519 1 0 0 0 0 0
23983 1 0 0 0 0 0
48823 1 0 0 0 0 0
47021 1 0 0 0 0 0
43757 1 0 0 0 0 0
32509 1 0 0 0 0 0
47805 1 0 0 0 0 0
54743 1 0 0 0 0 0
62967 1 0 0 0 0 0
28637 1 0 0 0 0 0
44927 1 0 0 0 0 0
44795 1 0 0 0 0 0
48573 1 0 0 0 0 0
49086 1 0 0 0 0 0
49119 1 0 0 0 0 0
55979 1 0 0 0 0 0
30682 1 0 0 0 0 0
63454 1 0 0 0 0 0
65365 1 0 0 0 0 0
65022 1 0 0 0 0 0
62810 1 0 0 0 0 0
65374 1 0 0 0 0 0
46974 1 0 0 0 0 0
46975 1 0 0 0 0 0
56239 1 0 0 0 0 0
30679 1 0 0 0 0 0
44779 1 0 0 0 0 0
48501 1 0 0 0 0 0
56250 1 0 0 0 0 0
44735 1 0 0 0 0 0
56791 1 0 0 0 0 0
46430 1 0 0 0 0 0
64347 1 0 0 0 0 0
28397 1 0 0 0 0 0
44469 1 0 0 0 0 0
55167 1 0 0 0 0 0
32470 1 0 0 0 0 0
55229 1 0 0 0 0 0
28415 1 0 0 0 0 0
62894 1 0 0 0 0 0
21941 1 0 0 0 0 0
23229 1 0 0 0 0 0
31722 1 0 0 0 0 0
61278 1 0 0 0 0 0
56666 1 0 0 0 0 0
60285 1 0 0 0 0 0
21855 1 0 0 0 0 0
60349 1 0 0 0 0 0
49118 1 0 0 0 0 0
62895 1 0 0 0 0 0
23549 1 0 0 0 0 0
43995 1 0 0 0 0 0
27306 1 0 0 0 0 0
31678 1 0 0 0 0 0
65391 1 0 0 0 0 0
60141 1 0 0 0 0 0
30459 1 0 0 0 0 0
28375 1 0 0 0 0 0
24043 1 0 0 0 0 0
47829 1 0 0 0 0 0
54639 1 0 0 0 0 0
24501 1 0 0 0 0 0
56022 1 0 0 0 0 0
63227 1 0 0 0 0 0
65501 1 0 0 0 0 0
32731 1 0 0 0 0 0
28013 1 0 0 0 0 0
60334 1 0 0 0 0 0
57022 1 0 0 0 0 0
60379 1 0 0 0 0 0
60859 1 0 0 0 0 0
61293 1 0 0 0 0 0
61422 1 0 0 0 0 0
64855 1 0 0 0 0 0
65006 1 0 0 0 0 0
49013 1 0 0 0 0 0
23470 1 0 0 0 0 0
48619 1 0 0 0 0 0
47037 1 0 0 0 0 0
27610 1 0 0 0 0 0
43998 1 0 0 0 0 0
54765 1 0 0 0 0 0
63189 1 0 0 0 0 0
60854 1 0 0 0 0 0
30443 1 0 0 0 0 0
22359 1 0 0 0 0 0
30426 1 0 0 0 0 0
32093 1 0 0 0 0 0
30197 1 0 0 0 0 0
27358 1 0 0 0 0 0
46463 1 0 0 0 0 0
63455 1 0 0 0 0 0
48827 1 0 0 0 0 0
48570 1 0 0 0 0 0
23413 1 0 0 0 0 0
62837 1 0 0 0 0 0
24314 1 0 0 0 0 0
46589 1 0 0 0 0 0
60142 1 0 0 0 0 0
65502 1 0 0 0 0 0
56286 1 0 0 0 0 0
32214 1 0 0 0 0 0
56795 1 0 0 0 0 0
56062 1 0 0 0 0 0
63149 1 0 0 0 0 0
63402 1 0 0 0 0 0
47098 1 0 0 0 0 0
47061 1 0 0 0 0 0
30698 1 0 0 0 0 0
47022 1 0 0 0 0 0
57339 1 0 0 0 0 0
30199 1 0 0 0 0 0
24430 1 0 0 0 0 0
44029 1 0 0 0 0 0
60117 1 0 0 0 0 0
24507 1 0 0 0 0 0
47803 1 0 0 0 0 0
65525 1 0 0 0 0 0
48887 1 0 0 0 0 0
56026 1 0 0 0 0 0
64511 1 0 0 0 0 0
61367 1 0 0 0 0 0
44382 1 0 0 0 0 0
62890 1 0 0 0 0 0
57055 1 0 0 0 0 0
30590 1 0 0 0 0 0
32246 1 0 0 0 0 0
32438 1 0 0 0 0 0
27510 1 0 0 0 0 0
45019 1 0 0 0 0 0
47095 1 0 0 0 0 0
48566 1 0 0 0 0 0
22010 1 0 0 0 0 0
65451 1 0 0 0 0 0
23530 1 0 0 0 0 0
48086 1 0 0 0 0 0
44791 1 0 0 0 0 0
56186 1 0 0 0 0 0
63194 1 0 0 0 0 0
54762 1 0 0 0 0 0
30463 1 0 0 0 0 0
60887 1 0 0 0 0 0
30127 1 0 0 0 0 0
49077 1 0 0 0 0 0
30587 1 0 0 0 0 0
23997 1 0 0 0 0 0
31615 1 0 0 0 0 0
32750 1 0 0 0 0 0
24061 1 0 0 0 0 0
27573 1 0 0 0 0 0
24058 1 0 0 0 0 0
44734 1 0 0 0 0 0
47082 1 0 0 0 0 0
49149 1 0 0 0 0 0
23405 1 0 0 0 0 0
54619 1 0 0 0 0 0
22186 1 0 0 0 0 0
27503 1 0 0 0 0 0
43997 1 0 0 0 0 0
60890 1 0 0 0 0 0
30045 1 0 0 0 0 0
27645 1 0 0 0 0 0
44541 1 0 0 0 0 0
54750 1 0 0 0 0 0
27318 1 0 0 0 0 0
32427 1 0 0 0 0 0
57326 1 0 0 0 0 0
27567 1 0 0 0 0 0
30453 1 0 0 0 0 0
23486 1 0 0 0 0 0
27351 1 0 0 0 0 0
31423 1 0 0 0 0 0
43755 1 0 0 0 0 0
47093 1 0 0 0 0 0
49066 1 0 0 0 0 0
61370 1 0 0 0 0 0
63230 1 0 0 0 0 0
28346 1 0 0 0 0 0
60797 1 0 0 0 0 0
27325 1 0 0 0 0 0
46558 1 0 0 0 0 0
30039 1 0 0 0 0 0
61399 1 0 0 0 0 0
57181 1 0 0 0 0 0
32503 1 0 0 0 0 0
56299 1 0 0 0 0 0
63338 1 0 0 0 0 0
30573 1 0 0 0 0 0
32213 1 0 0 0 0 0
64221 1 0 0 0 0 0
64443 1 0 0 0 0 0
32631 1 0 0 0 0 0
62826 1 0 0 0 0 0
22459 1 0 0 0 0 0
23414 1 0 0 0 0 0
48575 1 0 0 0 0 0
48894 1 0 0 0 0 0
30549 1 0 0 0 0 0
57341 1 0 0 0 0 0
46965 1 0 0 0 0 0
22198 1 0 0 0 0 0
22391 1 0 0 0 0 0
57259 1 0 0 0 0 0
22490 1 0 0 0 0 0
32222 1 0 0 0 0 0
63471 1 0 0 0 0 0
45053 1 0 0 0 0 0
28639 1 0 0 0 0 0
46775 1 0 0 0 0 0
32442 1 0 0 0 0 0
28023 1 0 0 0 0 0
21846 1 0 0 0 0 0
46461 1 0 0 0 0 0
43758 1 0 0 0 0 0
62813 1 0 0 0 0 0
61269 1 0 0 0 0 0
64941 1 0 0 0 0 0
65005 1 0 0 0 0 0
61149 1 0 0 0 0 0
56042 1 0 0 0 0 0
64938 1 0 0 0 0 0
65499 1 0 0 0 0 0
46938 1 0 0 0 0 0
57262 1 0 0 0 0 0
44971 1 0 0 0 0 0
62806 1 0 0 0 0 0
22453 1 0 0 0 0 0
46811 1 0 0 0 0 0
64222 1 0 0 0 0 0
28533 1 0 0 0 0 0
21949 1 0 0 0 0 0
48509 1 0 0 0 0 0
30554 1 0 0 0 0 0
61406 1 0 0 0 0 0
63150 1 0 0 0 0 0
65194 1 0 0 0 0 0
43695 1 0 0 0 0 0
44523 1 0 0 0 0 0
21951 1 0 0 0 0 0
21981 1 0 0 0 0 0
30550 1 0 0 0 0 0
30717 1 0 0 0 0 0
55130 1 0 0 0 0 0
56662 1 0 0 0 0 0
63418 1 0 0 0 0 0
63198 1 0 0 0 0 0
24570 1 0 0 0 0 0
48479 1 0 0 0 0 0
32629 1 0 0 0 0 0
30171 1 0 0 0 0 0
27565 1 0 0 0 0 0
54767 1 0 0 0 0 0
23254 1 0 0 0 0 0
30186 1 0 0 0 0 0
31482 1 0 0 0 0 0
44910 1 0 0 0 0 0
24554 1 0 0 0 0 0
43887 1 0 0 0 0 0
48111 1 0 0 0 0 0
65493 1 0 0 0 0 0
60847 1 0 0 0 0 0
47034 1 0 0 0 0 0
24029 1 0 0 0 0 0
23894 1 0 0 0 0 0
54635 1 0 0 0 0 0
56277 1 0 0 0 0 0
27486 1 0 0 0 0 0
27355 1 0 0 0 0 0
32479 1 0 0 0 0 0
27327 1 0 0 0 0 0
64350 1 0 0 0 0 0
27991 1 0 0 0 0 0
54698 1 0 0 0 0 0
31595 1 0 0 0 0 0
49002 1 0 0 0 0 0
60287 1 0 0 0 0 0
23403 1 0 0 0 0 0
23407 1 0 0 0 0 0
24022 1 0 0 0 0 0
27627 1 0 0 0 0 0
30125 1 0 0 0 0 0
49147 1 0 0 0 0 0
22526 1 0 0 0 0 0
30059 1 0 0 0 0 0
60927 1 0 0 0 0 0
60394 1 0 0 0 0 0
27629 1 0 0 0 0 0
47982 1 0 0 0 0 0
55002 1 0 0 0 0 0
64950 1 0 0 0 0 0
28094 1 0 0 0 0 0
30074 1 0 0 0 0 0
44414 1 0 0 0 0 0
61398 1 0 0 0 0 0
32602 1 0 0 0 0 0
23286 1 0 0 0 0 0
57077 1 0 0 0 0 0
30699 1 0 0 0 0 0
27483 1 0 0 0 0 0
57334 1 0 0 0 0 0
28654 1 0 0 0 0 0
32491 1 0 0 0 0 0
28503 1 0 0 0 0 0
30058 1 0 0 0 0 0
30391 1 0 0 0 0 0
60157 1 0 0 0 0 0
55262 1 0 0 0 0 0
24278 1 0 0 0 0 0
61109 1 0 0 0 0 0
65237 1 0 0 0 0 0
56054 1 0 0 0 0 0
23214 1 0 0 0 0 0
56830 1 0 0 0 0 0
56661 1 0 0 0 0 0
57335 1 0 0 0 0 0
44890 1 0 0 0 0 0
63469 1 0 0 0 0 0
23275 1 0 0 0 0 0
48059 1 0 0 0 0 0
47029 1 0 0 0 0 0
32238 1 0 0 0 0 0
28379 1 0 0 0 0 0
47806 1 0 0 0 0 0
44405 1 0 0 0 0 0
54954 1 0 0 0 0 0
63229 1 0 0 0 0 0
30687 1 0 0 0 0 0
43707 1 0 0 0 0 0
65205 1 0 0 0 0 0
32757 1 0 0 0 0 0
27478 1 0 0 0 0 0
65206 1 0 0 0 0 0
65277 1 0 0 0 0 0
48875 1 0 0 0 0 0
65199 1 0 0 0 0 0
23290 1 0 0 0 0 0
56763 1 0 0 0 0 0
46459 1 0 0 0 0 0
31597 1 0 0 0 0 0
30063 1 0 0 0 0 0
32190 1 0 0 0 0 0
28334 1 0 0 0 0 0
64383 1 0 0 0 0 0
30138 1 0 0 0 0 0
23995 1 0 0 0 0 0
49069 1 0 0 0 0 0
55223 1 0 0 0 0 0
32235 1 0 0 0 0 0
47103 1 0 0 0 0 0
61431 1 0 0 0 0 0
63413 1 0 0 0 0 0
57322 1 0 0 0 0 0
46518 1 0 0 0 0 0
44715 1 0 0 0 0 0
57302 1 0 0 0 0 0
65390 1 0 0 0 0 0
43766 1 0 0 0 0 0
65002 1 0 0 0 0 0
31738 1 0 0 0 0 0
27582 1 0 0 0 0 0
43694 1 0 0 0 0 0
21867 1 0 0 0 0 0
60795 1 0 0 0 0 0
63450 1 0 0 0 0 0
65013 1 0 0 0 0 0
43759 1 0 0 0 0 0
44783 1 0 0 0 0 0
22510 1 0 0 0 0 0
56063 1 0 0 0 0 0
23479 1 0 0 0 0 0
46555 1 0 0 0 0 0
27326 1 0 0 0 0 0
23259 1 0 0 0 0 0
46573 1 0 0 0 0 0
32189 1 0 0 0 0 0
45021 1 0 0 0 0 0
56767 1 0 0 0 0 0
24406 1 0 0 0 0 0
24447 1 0 0 0 0 0
27574 1 0 0 0 0 0
44714 1 0 0 0 0 0
61403 1 0 0 0 0 0
28399 1 0 0 0 0 0
45047 1 0 0 0 0 0
64235 1 0 0 0 0 0
48890 1 0 0 0 0 0
44010 1 0 0 0 0 0
56670 1 0 0 0 0 0
57174 1 0 0 0 0 0
44394 1 0 0 0 0 0
55981 1 0 0 0 0 0
57182 1 0 0 0 0 0
65375 1 0 0 0 0 0
32693 1 0 0 0 0 0
44799 1 0 0 0 0 0
63211 1 0 0 0 0 0
49142 1 0 0 0 0 0
47999 1 0 0 0 0 0
48634 1 0 0 0 0 0
44539 1 0 0 0 0 0
56053 1 0 0 0 0 0
47838 1 0 0 0 0 0
55295 1 0 0 0 0 0
46559 1 0 0 0 0 0
44990 1 0 0 0 0 0
60790 1 0 0 0 0 0
65470 1 0 0 0 0 0
32109 1 0 0 0 0 0
32639 1 0 0 0 0 0
48469 1 0 0 0 0 0
61099 1 0 0 0 0 0
64893 1 0 0 0 0 0
63422 1 0 0 0 0 0
32701 1 0 0 0 0 0
43773 1 0 0 0 0 0
46442 1 0 0 0 0 0
54702 1 0 0 0 0 0
57206 1 0 0 0 0 0
63222 1 0 0 0 0 0
32763 1 0 0 0 0 0
43863 1 0 0 0 0 0
22358 1 0 0 0 0 0
47086 1 0 0 0 0 0
64507 1 0 0 0 0 0
64875 1 0 0 0 0 0
44925 1 0 0 0 0 0
57338 1 0 0 0 0 0
56254 1 0 0 0 0 0
43901 1 0 0 0 0 0
45018 1 0 0 0 0 0
30703 1 0 0 0 0 0
45014 1 0 0 0 0 0
31445 1 0 0 0 0 0
43711 1 0 0 0 0 0
64447 1 0 0 0 0 0
65003 1 0 0 0 0 0
31471 1 0 0 0 0 0
65195 1 0 0 0 0 0
46843 1 0 0 0 0 0
32123 1 0 0 0 0 0
56747 1 0 0 0 0 0
65262 1 0 0 0 0 0
60911 1 0 0 0 0 0
44023 1 0 0 0 0 0
44522 1 0 0 0 0 0
48565 1 0 0 0 0 0
55294 1 0 0 0 0 0
24575 1 0 0 0 0 0
48599 1 0 0 0 0 0
23279 1 0 0 0 0 0
46827 1 0 0 0 0 0
24535 1 0 0 0 0 0
23285 1 0 0 0 0 0
47854 1 0 0 0 0 0
65259 1 0 0 0 0 0
60158 1 0 0 0 0 0
32597 1 0 0 0 0 0
61373 1 0 0 0 0 0
54741 1 0 0 0 0 0
32087 1 0 0 0 0 0
46763 1 0 0 0 0 0
32431 1 0 0 0 0 0
47830 1 0 0 0 0 0
54975 1 0 0 0 0 0
22203 1 0 0 0 0 0
30382 1 0 0 0 0 0
32605 1 0 0 0 0 0
44459 1 0 0 0 0 0
30046 1 0 0 0 0 0
27638 1 0 0 0 0 0
27375 1 0 0 0 0 0
27349 1 0 0 0 0 0
31486 1 0 0 0 0 0
56154 1 0 0 0 0 0
28077 1 0 0 0 0 0
57343 1 0 0 0 0 0
60791 1 0 0 0 0 0
30122 1 0 0 0 0 0
32085 1 0 0 0 0 0
30571 1 0 0 0 0 0
56301 1 0 0 0 0 0
54715 1 0 0 0 0 0
44510 1 0 0 0 0 0
60126 1 0 0 0 0 0
28123 1 0 0 0 0 0
48623 1 0 0 0 0 0
24555 1 0 0 0 0 0
48571 1 0 0 0 0 0
30650 1 0 0 0 0 0
28507 1 0 0 0 0 0
46838 1 0 0 0 0 0
56759 1 0 0 0 0 0
23930 1 0 0 0 0 0
27519 1 0 0 0 0 0
27637 1 0 0 0 0 0
28381 1 0 0 0 0 0
46933 1 0 0 0 0 0
30559 1 0 0 0 0 0
44471 1 0 0 0 0 0
55035 1 0 0 0 0 0
49143 1 0 0 0 0 0
28598 1 0 0 0 0 0
46550 1 0 0 0 0 0
22458 1 0 0 0 0 0
55029 1 0 0 0 0 0
57210 1 0 0 0 0 0
60286 1 0 0 0 0 0
24431 1 0 0 0 0 0
64854 1 0 0 0 0 0
24045 1 0 0 0 0 0
44767 1 0 0 0 0 0
43702 1 0 0 0 0 0
65274 1 0 0 0 0 0
47966 1 0 0 0 0 0
54783 1 0 0 0 0 0
55037 1 0 0 0 0 0
30389 1 0 0 0 0 0
31614 1 0 0 0 0 0
28597 1 0 0 0 0 0
28029 1 0 0 0 0 0
43895 1 0 0 0 0 0
62934 1 0 0 0 0 0
27509 1 0 0 0 0 0
28629 1 0 0 0 0 0
